SalesID,MemberID,SalesAmt,PointReward,SalesFirm,SalesDate,Sales_F,Sales_G,Sales_P
462717239,11753549005,13.00,13,Petrol,13-10-15 18:39,0,1,0
462720151,10127626405,6.50,6,FastFood,14-10-15 15:26,1,0,0
462722426,11766170455,31.37,31,Petrol,14-10-15 14:46,0,1,0
462732033,10128225505,29.85,29,FastFood,14-10-15 15:46,1,0,0
462732722,10128225505,6.35,6,FastFood,14-10-15 15:50,1,0,0
462735790,11760993805,55.00,55,Petrol,14-10-15 04:05,0,1,0
462738910,11296625305,6.97,6,Petrol,14-10-15 13:55,0,1,0
462758995,10176477805,23.25,23,Petrol,14-10-15 08:15,0,1,0
462782798,11263959205,30.00,30,Petrol,14-10-15 05:23,0,1,0
462800010,11254324405,39.21,39,Petrol,14-10-15 11:44,0,1,0
462805093,11708093755,3.55,3,Petrol,14-10-15 01:49,0,1,0
462806874,11250321355,70.00,70,Petrol,14-10-15 06:19,0,1,0
462808161,11755849855,6.00,6,Petrol,14-10-15 06:25,0,1,0
462814752,10127773855,5.10,5,FastFood,14-10-15 18:43,1,0,0
462815519,11253123955,23.00,23,Petrol,14-10-15 17:39,0,1,0
462829182,11311168555,4.00,4,FastFood,14-10-15 19:04,1,0,0
462833368,10173432205,32.00,32,Petrol,14-10-15 14:49,0,1,0
462853414,11719217605,4.00,4,FastFood,14-10-15 19:46,1,0,0
462855494,11768125405,77.00,77,Petrol,14-10-15 17:48,0,1,0
462858770,11766707155,56.00,56,Petrol,14-10-15 08:03,0,1,0
462865478,10002033505,19.50,19,FastFood,14-10-15 20:10,1,0,0
462880571,11261289055,7.50,7,FastFood,14-10-15 20:35,1,0,0
462885745,10010215705,23.25,23,Petrol,14-10-15 15:49,0,1,0
462886616,11269606555,19.60,19,Petrol,14-10-15 18:09,0,1,0
462886655,11269606555,23.25,23,Petrol,14-10-15 18:09,0,1,0
462899447,10119504805,7.50,7,FastFood,14-10-15 15:59,1,0,0
462900734,10128382255,6.50,6,FastFood,14-10-15 21:13,1,0,0
462906727,10118760205,14.60,14,FastFood,14-10-15 21:20,1,0,0
462918024,11249985205,23.25,23,Petrol,14-10-15 18:19,0,1,0
462928619,11262701455,24.00,24,Petrol,14-10-15 16:38,0,1,0
462940670,11752394005,23.26,23,Petrol,14-10-15 19:55,0,1,0
462946858,10122633655,65.00,65,Petrol,14-10-15 10:04,0,1,0
462953904,11260878655,8.83,8,Petrol,14-10-15 15:29,0,1,0
462961470,11266043155,23.25,23,Petrol,14-10-15 17:13,0,1,0
462965461,10156251205,12.00,12,FastFood,14-10-15 22:22,1,0,0
462967008,10175099155,47.90,47,Petrol,14-10-15 08:03,0,1,0
462968178,11253707905,23.25,23,Petrol,14-10-15 10:13,0,1,0
462971922,10172519455,23.25,23,Petrol,14-10-15 17:44,0,1,0
462972754,11268972955,21.81,21,Petrol,14-10-15 19:48,0,1,0
462974080,11307987505,13.95,13,Petrol,14-10-15 15:52,0,1,0
462980853,11769428305,13.96,13,Petrol,14-10-15 16:04,0,1,0
463002160,11269681705,24.74,24,Petrol,14-10-15 20:19,0,1,0
463005527,11972525905,15.85,15,FastFood,14-10-15 22:51,1,0,0
463008205,11301038605,4.00,4,Petrol,14-10-15 11:07,0,1,0
463012469,11250732655,9.30,9,Petrol,14-10-15 19:57,0,1,0
463023662,11266779055,16.27,16,Petrol,14-10-15 09:25,0,1,0
463027393,10134721255,13.95,13,Petrol,14-10-15 18:58,0,1,0
463033620,11763492955,37.20,37,Petrol,14-10-15 19:16,0,1,0
463041836,11282751505,100.00,100,Petrol,14-10-15 15:32,0,1,0
463046295,11760602305,23.25,23,Petrol,14-10-15 17:03,0,1,0
463046906,11754427405,41.34,41,Petrol,14-10-15 21:34,0,1,0
463054719,11552564605,16.74,16,Petrol,14-10-15 22:00,0,1,0
463065795,10123254055,23.00,23,Petrol,14-10-15 20:27,0,1,0
463070150,11267456755,9.30,9,Petrol,14-10-15 22:53,0,1,0
463071450,11292692755,13.95,13,Petrol,14-10-15 14:48,0,1,0
463072438,11755539805,36.42,36,Petrol,14-10-15 12:37,0,1,0
463075935,11298960655,4.65,4,Petrol,14-10-15 23:38,0,1,0
463082123,11763426505,18.00,18,Petrol,14-10-15 23:21,0,1,0
463089481,11309213455,31.95,31,Petrol,14-10-15 20:38,0,1,0
463135371,11300072005,33.34,33,Petrol,14-10-15 21:21,0,1,0
463155950,11251180405,100.00,100,Petrol,15-10-15 03:09,0,1,0
463160097,11753580055,9.30,9,Petrol,12-10-15 14:40,0,1,0
463161631,11766778705,23.25,23,Petrol,13-10-15 09:34,0,1,0
463163594,11753580055,9.30,9,Petrol,14-10-15 07:40,0,1,0
463169470,11763426505,19.00,19,Petrol,14-10-15 08:22,0,1,0
463179896,11763584005,23.25,23,Petrol,14-10-15 14:51,0,1,0
463182340,11297184055,23.25,23,Petrol,14-10-15 09:05,0,1,0
463187293,10119811255,25.71,25,Petrol,14-10-15 15:12,0,1,0
463193000,11297373505,19.60,19,Petrol,15-10-15 01:31,0,1,0
463214190,10167964255,23.00,23,Petrol,14-10-15 10:18,0,1,0
463215464,11771546455,9.00,9,Petrol,14-10-15 17:42,0,1,0
463231714,11257599955,18.61,18,Petrol,14-10-15 14:22,0,1,0
463239501,11769898405,53.49,53,Petrol,14-10-15 22:15,0,1,0
463245546,10003029955,15.03,15,Petrol,15-10-15 07:53,0,1,0
463246820,11299664605,13.95,13,Petrol,14-10-15 15:38,0,1,0
463255959,11754880105,40.00,40,Petrol,15-10-15 09:35,0,1,0
463259989,11303283205,30.00,30,Petrol,14-10-15 07:41,0,1,0
463274068,10077964255,41.01,41,Petrol,15-10-15 10:11,0,1,0
463274302,11276811655,30.00,30,Petrol,15-10-15 09:43,0,1,0
463279775,11259614455,45.98,45,Petrol,15-10-15 10:34,0,1,0
463288329,11256291655,40.46,40,Petrol,15-10-15 09:22,0,1,0
463297117,11261736505,25.35,25,Petrol,14-10-15 19:26,0,1,0
463298456,11711764405,23.25,23,Petrol,15-10-15 10:36,0,1,0
463302551,11295293455,11.00,11,Petrol,15-10-15 09:40,0,1,0
463302850,11288920705,13.00,13,Petrol,15-10-15 10:44,0,1,0
463312769,11767445605,100.00,100,Petrol,15-10-15 11:16,0,1,0
463312782,11767445605,20.00,20,Petrol,15-10-15 11:16,0,1,0
463315096,11296342405,26.97,26,Petrol,14-10-15 09:58,0,1,0
463318034,11271115705,23.25,23,Petrol,15-10-15 10:10,0,1,0
463325964,10141684255,15.10,15,FastFood,15-10-15 12:59,1,0,0
463341005,11762972755,27.44,27,Petrol,15-10-15 08:11,0,1,0
463342045,11254556455,23.26,23,Petrol,15-10-15 12:24,0,1,0
463349637,11755878055,13.95,13,Petrol,15-10-15 07:34,0,1,0
463357268,10018586755,84.30,84,Petrol,15-10-15 02:11,0,1,0
463360024,11760602305,15.00,15,FastFood,15-10-15 14:20,1,0,0
463365653,10121199505,9.30,9,Petrol,15-10-15 12:06,0,1,0
463368370,10037807755,17.00,17,FastFood,15-10-15 14:34,1,0,0
463369163,11755920205,23.00,23,Petrol,15-10-15 13:05,0,1,0
463377314,11253511855,58.00,58,Petrol,15-10-15 09:53,0,1,0
463378523,11254145605,23.25,23,Petrol,15-10-15 10:05,0,1,0
463379134,11756147005,23.25,23,Petrol,15-10-15 10:30,0,1,0
463380239,11759745955,23.29,23,Petrol,15-10-15 11:33,0,1,0
463380603,11293481905,1.39,1,Petrol,15-10-15 12:15,0,1,0
463385634,11309564755,37.98,37,Petrol,14-10-15 11:01,0,1,0
463387766,10120293355,7.50,7,FastFood,15-10-15 14:45,1,0,0
463390210,11273385505,37.20,37,Petrol,15-10-15 08:39,0,1,0
463396086,11771743705,60.00,60,Petrol,13-10-15 17:41,0,1,0
463408982,11253048955,20.93,20,Petrol,15-10-15 08:43,0,1,0
463409749,11253048955,11.40,11,Petrol,15-10-15 10:52,0,1,0
463412375,11753549005,15.00,15,Petrol,15-10-15 14:33,0,1,0
463412856,11293477105,18.76,18,Petrol,15-10-15 10:24,0,1,0
463412869,11293477105,33.04,33,Petrol,15-10-15 10:26,0,1,0
463414338,11267684605,26.28,26,Petrol,15-10-15 13:29,0,1,0
463419005,11268338305,9.30,9,Petrol,15-10-15 11:58,0,1,0
463420201,11294615605,13.00,13,Petrol,15-10-15 14:38,0,1,0
463423256,11262163105,23.25,23,Petrol,15-10-15 12:18,0,1,0
463428924,11277927355,8.83,8,Petrol,15-10-15 08:57,0,1,0
463429665,11541402655,8.10,8,FastFood,15-10-15 15:09,1,0,0
463436789,11255256355,11.62,11,Petrol,15-10-15 13:31,0,1,0
463439883,11272424005,47.58,47,Petrol,15-10-15 12:14,0,1,0
463449061,10113823105,23.25,23,Petrol,15-10-15 13:18,0,1,0
463451908,10136662255,6.50,6,FastFood,15-10-15 15:54,1,0,0
463463140,11769227605,16.00,16,Petrol,15-10-15 10:58,0,1,0
463465441,11278394155,100.00,100,Petrol,14-10-15 22:30,0,1,0
463465467,11278394155,100.00,100,Petrol,14-10-15 22:30,0,1,0
463470758,11286420355,23.00,23,Petrol,14-10-15 14:26,0,1,0
463473280,11256300805,23.25,23,Petrol,15-10-15 09:53,0,1,0
463476153,10153267555,6.50,6,FastFood,15-10-15 16:20,1,0,0
463480027,11256837055,15.00,15,Petrol,15-10-15 04:23,0,1,0
463485604,10131430105,6.10,6,FastFood,15-10-15 16:39,1,0,0
463488555,11762272255,13.95,13,Petrol,15-10-15 16:32,0,1,0
463494145,11299081705,7.60,7,FastFood,15-10-15 17:03,1,0,0
463495107,11252564305,4.65,4,Petrol,15-10-15 12:49,0,1,0
463511344,11266085305,1.39,1,Petrol,14-10-15 10:35,0,1,0
463518689,11307374905,33.03,33,Petrol,15-10-15 16:50,0,1,0
463523941,11769800305,50.00,50,Petrol,15-10-15 05:59,0,1,0
463538683,11295646555,7.83,7,Petrol,15-10-15 17:53,0,1,0
463541257,11296625305,1.86,1,Petrol,15-10-15 10:51,0,1,0
463541595,11308443955,13.95,13,Petrol,15-10-15 12:00,0,1,0
463543077,11296625305,9.05,9,Petrol,15-10-15 15:56,0,1,0
463546834,10001222905,30.00,30,Petrol,15-10-15 06:21,0,1,0
463550383,11764736905,23.52,23,Petrol,15-10-15 00:34,0,1,0
463553269,10136662255,46.00,46,Petrol,15-10-15 15:49,0,1,0
463553763,10123022905,7.50,7,FastFood,15-10-15 18:32,1,0,0
463553776,10123022905,9.10,9,FastFood,15-10-15 18:32,1,0,0
463565138,11763349555,9.30,9,Petrol,15-10-15 07:55,0,1,0
463567660,11298194305,23.25,23,Petrol,15-10-15 15:10,0,1,0
463569090,10188772555,15.70,15,FastFood,15-10-15 19:05,1,0,0
463569103,10188772555,6.50,6,FastFood,15-10-15 19:06,1,0,0
463569987,10196713105,39.10,39,Petrol,15-10-15 15:03,0,1,0
463590267,10141493455,78.03,78,Petrol,15-10-15 07:33,0,1,0
463591801,11543298805,22.10,22,FastFood,15-10-15 19:31,1,0,0
463602695,11288108305,60.50,60,Petrol,15-10-15 18:42,0,1,0
463606920,11286420355,20.05,20,Petrol,15-10-15 18:25,0,1,0
463616787,10000392805,25.00,25,Petrol,15-10-15 17:06,0,1,0
463617437,11290371205,26.07,26,Petrol,15-10-15 17:30,0,1,0
463619023,11754058555,9.30,9,Petrol,15-10-15 17:32,0,1,0
463624873,11299411855,23.25,23,Petrol,15-10-15 17:02,0,1,0
463626875,10052819755,80.01,80,Petrol,15-10-15 08:54,0,1,0
463630827,11758832005,25.00,25,Petrol,15-10-15 13:07,0,1,0
463632127,11274586555,50.00,50,Petrol,15-10-15 09:02,0,1,0
463643970,11261289055,5.10,5,FastFood,15-10-15 21:21,1,0,0
463644880,10128927505,23.25,23,Petrol,15-10-15 10:24,0,1,0
463647233,11725628305,23.25,23,Petrol,15-10-15 20:45,0,1,0
463660129,11708986555,6.50,6,FastFood,15-10-15 21:39,1,0,0
463672167,11271115705,39.80,39,FastFood,15-10-15 21:57,1,0,0
463694163,11756516455,23.25,23,Petrol,15-10-15 20:17,0,1,0
463701911,11288271355,13.95,13,Petrol,15-10-15 19:04,0,1,0
463711648,11267456755,13.95,13,Petrol,15-10-15 20:51,0,1,0
463731824,11266963405,2.00,2,Petrol,15-10-15 14:31,0,1,0
463738142,11757152755,23.25,23,Petrol,15-10-15 22:31,0,1,0
463738909,10143684655,24.01,24,Petrol,15-10-15 16:19,0,1,0
463741080,11269876855,18.75,18,Petrol,15-10-15 16:59,0,1,0
463743095,11288441755,23.25,23,Petrol,15-10-15 21:44,0,1,0
463755159,10190433355,20.00,20,Petrol,15-10-15 21:43,0,1,0
463774737,11293140205,9.30,9,Petrol,15-10-15 14:59,0,1,0
463781861,11752443655,19.51,19,Petrol,15-10-15 19:32,0,1,0
463782134,11756859205,2.32,2,Petrol,15-10-15 20:22,0,1,0
463786554,11296776205,30.03,30,Petrol,15-10-15 18:58,0,1,0
463790090,11756606455,6.97,6,Petrol,15-10-15 20:43,0,1,0
463795628,11300016055,34.50,34,Petrol,15-10-15 07:22,0,1,0
463798605,11771655505,39.53,39,Petrol,15-10-15 22:52,0,1,0
463803948,11769766705,23.25,23,Petrol,15-10-15 17:18,0,1,0
463814725,11281123705,50.00,50,Petrol,15-10-15 11:30,0,1,0
463820471,11288312605,25.97,25,Petrol,15-10-15 14:11,0,1,0
463821069,11252802805,17.59,17,Petrol,15-10-15 20:34,0,1,0
463825554,11274698605,7.84,7,Petrol,15-10-15 06:55,0,1,0
463857365,11288735455,23.25,23,Petrol,15-10-15 16:56,0,1,0
463873797,11311168555,20.90,20,Grocery,13-10-15 11:12,0,0,1
463873901,11311168555,19.90,19,Grocery,13-10-15 21:19,0,0,1
463873914,11311168555,8.90,8,Grocery,13-10-15 21:47,0,0,1
463890034,11311168555,225.70,225,Grocery,14-10-15 09:42,0,0,1
463890515,11311168555,87.70,87,Grocery,14-10-15 22:06,0,0,1
463897899,10172519455,94.90,94,Grocery,14-10-15 18:39,0,0,1
463897912,10172519455,93.30,93,Grocery,14-10-15 19:23,0,0,1
463902163,10054307455,91.00,91,Grocery,13-10-15 20:07,0,0,1
463934884,10054307455,51.00,51,Grocery,14-10-15 19:33,0,0,1
463954488,11313296605,8.00,8,Grocery,13-10-15 18:35,0,0,1
463955658,10011018805,18.00,18,Grocery,13-10-15 11:40,0,0,1
463956958,10175945905,49.00,49,Grocery,14-10-15 13:05,0,0,1
463971336,10017535105,37.10,37,Grocery,14-10-15 19:34,0,0,1
463972285,10017535105,29.60,29,Grocery,14-10-15 19:34,0,0,1
463977290,10172621005,298.00,298,Grocery,14-10-15 19:15,0,0,1
463987482,10002568255,60.40,60,Grocery,13-10-15 13:39,0,0,1
463996582,10175894305,8.40,8,Grocery,13-10-15 10:42,0,0,1
463997115,10175894305,28.90,28,Grocery,13-10-15 10:42,0,0,1
463997622,10172519455,61.50,61,Grocery,13-10-15 15:50,0,0,1
463997648,10172519455,56.50,56,Grocery,13-10-15 16:24,0,0,1
463999832,10173304105,5.50,5,Grocery,13-10-15 18:40,0,0,1
464000287,10173304105,106.00,106,Grocery,13-10-15 18:34,0,0,1
464026755,11752369255,11.60,11,Grocery,13-10-15 12:34,0,0,1
464026794,11752369255,141.70,141,Grocery,13-10-15 15:40,0,0,1
464026807,11752369255,29.70,29,Grocery,13-10-15 18:48,0,0,1
464026820,11752369255,145.60,145,Grocery,13-10-15 15:40,0,0,1
464039651,11752369255,65.80,65,Grocery,14-10-15 17:43,0,0,1
464039664,11752369255,14.30,14,Grocery,14-10-15 18:45,0,0,1
464042082,11770855555,39.52,39,Petrol,15-10-15 21:30,0,1,0
464048946,11768493805,32.55,32,Petrol,14-10-15 07:43,0,1,0
464052313,11294327755,4.65,4,Petrol,15-10-15 11:33,0,1,0
464056161,10118891455,18.60,18,Petrol,15-10-15 11:56,0,1,0
464069954,11285210155,23.35,23,Petrol,15-10-15 20:02,0,1,0
464076168,11260783255,23.25,23,Petrol,15-10-15 20:29,0,1,0
464086568,11771546455,9.00,9,Petrol,15-10-15 18:07,0,1,0
464091040,11972843305,18.60,18,Petrol,15-10-15 12:41,0,1,0
464091885,11305473505,2.79,2,Petrol,15-10-15 18:46,0,1,0
464107030,11264919505,25.97,25,Petrol,15-10-15 09:03,0,1,0
464107940,10195632055,20.14,20,Petrol,15-10-15 15:30,0,1,0
464107953,10195632055,24.78,24,Petrol,15-10-15 15:31,0,1,0
464109006,11257776505,9.30,9,Petrol,15-10-15 22:23,0,1,0
464109981,11309194705,27.86,27,Petrol,16-10-15 00:32,0,1,0
464129507,11293635205,51.90,51,Petrol,15-10-15 23:18,0,1,0
464133095,11250321355,27.91,27,Petrol,15-10-15 21:45,0,1,0
464140674,11768678005,32.00,32,Petrol,15-10-15 21:19,0,1,0
464143937,11299664605,23.25,23,Petrol,16-10-15 00:36,0,1,0
464155013,11264904055,18.60,18,Petrol,15-10-15 18:10,0,1,0
464172329,11758895305,1.39,1,Petrol,15-10-15 14:27,0,1,0
464177984,11769898405,9.50,9,Petrol,15-10-15 23:19,0,1,0
464181975,10189482055,43.00,43,Petrol,16-10-15 08:53,0,1,0
464188384,11761623205,19.00,19,Petrol,16-10-15 08:53,0,1,0
464189151,11752369255,84.00,84,Petrol,16-10-15 09:23,0,1,0
464210328,11287366255,13.95,13,Petrol,16-10-15 09:13,0,1,0
464214228,11288709505,30.30,30,Petrol,15-10-15 14:16,0,1,0
464214670,11763514705,10.00,10,Petrol,15-10-15 16:10,0,1,0
464220195,11261467255,27.90,27,Petrol,15-10-15 22:03,0,1,0
464224446,11285210155,37.30,37,Petrol,16-10-15 09:56,0,1,0
464231180,11276799355,17.20,17,Petrol,16-10-15 08:11,0,1,0
464241333,11268766705,33.00,33,Petrol,15-10-15 18:13,0,1,0
464242217,10126717555,15.10,15,FastFood,16-10-15 12:24,1,0,0
464244947,10153373005,8.60,8,FastFood,16-10-15 12:18,1,0,0
464267619,11303283205,30.00,30,Petrol,16-10-15 01:11,0,1,0
464284766,11257536205,2.32,2,Petrol,16-10-15 08:12,0,1,0
464290148,11719163755,35.35,35,Petrol,16-10-15 11:07,0,1,0
464291097,10077964255,19.08,19,Petrol,16-10-15 13:22,0,1,0
464303785,11254140355,33.40,33,Petrol,16-10-15 08:28,0,1,0
464317955,11265428755,14.51,14,Petrol,16-10-15 14:31,0,1,0
464328225,11301294655,23.25,23,Petrol,16-10-15 11:36,0,1,0
464328277,11266459855,23.25,23,Petrol,16-10-15 09:38,0,1,0
464337858,10000670305,29.19,29,Petrol,16-10-15 09:06,0,1,0
464339743,11812905055,50.00,50,Petrol,16-10-15 10:37,0,1,0
464349025,11285439355,13.95,13,Petrol,16-10-15 13:50,0,1,0
464350728,11754332005,32.55,32,Petrol,16-10-15 08:49,0,1,0
464371463,11293085755,23.25,23,Petrol,16-10-15 12:21,0,1,0
464373855,11292203005,13.99,13,Petrol,16-10-15 10:18,0,1,0
464379367,11754899455,6.50,6,FastFood,16-10-15 15:54,1,0,0
464383722,10117425205,8.90,8,FastFood,16-10-15 16:04,1,0,0
464389078,11285444005,10.00,10,Petrol,16-10-15 04:22,0,1,0
464389988,10146864505,34.79,34,Petrol,16-10-15 11:50,0,1,0
464395487,11756471905,27.00,27,Petrol,16-10-15 09:10,0,1,0
464398243,11251119805,13.95,13,Petrol,16-10-15 12:38,0,1,0
464398308,11251119805,2.97,2,Petrol,16-10-15 13:32,0,1,0
464401935,11308891255,37.23,37,Petrol,16-10-15 09:59,0,1,0
464408058,10124656855,16.20,16,FastFood,16-10-15 16:53,1,0,0
464419212,11770769605,2.79,2,Petrol,16-10-15 08:50,0,1,0
464424477,11249128255,15.00,15,FastFood,16-10-15 17:24,1,0,0
464429339,10057416805,7.50,7,FastFood,16-10-15 17:43,1,0,0
464437828,10129991155,12.00,12,FastFood,16-10-15 18:21,1,0,0
464446811,11707091005,10.00,10,Petrol,16-10-15 04:48,0,1,0
464450139,10134012805,60.00,60,Petrol,16-10-15 06:51,0,1,0
464452778,11271751405,13.95,13,Petrol,11-10-15 12:42,0,1,0
464455105,11271751405,13.93,13,Petrol,13-10-15 15:30,0,1,0
464461163,11294385505,23.00,23,Petrol,16-10-15 12:19,0,1,0
464467143,10032234655,60.00,60,Petrol,16-10-15 07:23,0,1,0
464467897,11309720605,60.66,60,Petrol,16-10-15 07:31,0,1,0
464469938,11260783255,17.70,17,FastFood,16-10-15 19:19,1,0,0
464479064,10130788105,14.00,14,Petrol,16-10-15 19:16,0,1,0
464489542,11763426505,18.86,18,Petrol,16-10-15 11:33,0,1,0
464492207,11253441055,35.00,35,Petrol,16-10-15 10:11,0,1,0
464492740,11253511855,44.00,44,Petrol,16-10-15 18:13,0,1,0
464496029,11551818505,36.08,36,Petrol,16-10-15 00:38,0,1,0
464496302,11296333255,18.17,18,Petrol,16-10-15 07:24,0,1,0
464511434,11759807005,39.54,39,Petrol,15-10-15 17:29,0,1,0
464512175,11758299055,31.16,31,Petrol,15-10-15 20:34,0,1,0
464522614,11284310155,1.24,1,Petrol,16-10-15 09:32,0,1,0
464531766,10001222905,50.00,50,Petrol,16-10-15 09:26,0,1,0
464538019,11270791555,18.60,18,Petrol,16-10-15 21:04,0,1,0
464557636,11812905055,23.25,23,Petrol,16-10-15 18:44,0,1,0
464563603,11299271905,9.00,9,Petrol,16-10-15 17:21,0,1,0
464568231,11261632555,35.35,35,Petrol,16-10-15 18:23,0,1,0
464568647,11753448055,9.30,9,Petrol,16-10-15 21:09,0,1,0
464581426,11285527255,37.20,37,Petrol,16-10-15 16:45,0,1,0
464582661,11288261305,32.55,32,Petrol,16-10-15 19:44,0,1,0
464582778,11266587505,9.30,9,Petrol,16-10-15 21:40,0,1,0
464582843,11253707905,23.25,23,Petrol,16-10-15 20:15,0,1,0
464584013,11297232355,27.90,27,Petrol,16-10-15 21:40,0,1,0
464584793,11301294655,23.25,23,Petrol,16-10-15 16:07,0,1,0
464593763,11766596305,47.00,47,Petrol,16-10-15 13:19,0,1,0
464598599,11755510705,28.04,28,Petrol,16-10-15 16:45,0,1,0
464606412,11768765305,2.32,2,Petrol,16-10-15 18:18,0,1,0
464620855,10134721255,13.95,13,Petrol,16-10-15 21:15,0,1,0
464632243,11294653105,9.00,9,Petrol,16-10-15 16:29,0,1,0
464635428,11259839155,13.95,13,Petrol,13-10-15 10:45,0,1,0
464636624,11277789205,13.95,13,Petrol,13-10-15 11:01,0,1,0
464650326,11256221005,13.95,13,Petrol,16-10-15 20:42,0,1,0
464663638,11274387505,28.94,28,Petrol,16-10-15 20:55,0,1,0
464670060,10107321205,21.17,21,Petrol,16-10-15 18:20,0,1,0
464674519,11756837005,6.97,6,Petrol,16-10-15 07:08,0,1,0
464676872,11737912255,39.40,39,Petrol,16-10-15 21:37,0,1,0
464677379,10176477805,23.25,23,Petrol,16-10-15 17:26,0,1,0
464691731,11267456755,9.30,9,Petrol,16-10-15 22:29,0,1,0
464692186,11758597855,23.25,23,Petrol,16-10-15 22:31,0,1,0
464706213,11287891705,23.25,23,Petrol,16-10-15 23:20,0,1,0
464713571,11292122605,23.25,23,Petrol,16-10-15 08:22,0,1,0
464718108,11765000155,48.75,48,Petrol,16-10-15 16:15,0,1,0
464726779,11758292305,32.55,32,Petrol,16-10-15 17:50,0,1,0
464730510,11290837255,38.86,38,Petrol,16-10-15 23:02,0,1,0
464750257,11721823555,106.00,106,Grocery,14-10-15 20:25,0,0,1
464753637,11250036355,171.70,171,Grocery,16-10-15 19:53,0,0,1
464760384,10172519455,318.00,318,Grocery,16-10-15 16:57,0,0,1
464760709,11253707905,35.00,35,Grocery,16-10-15 20:26,0,0,1
464769003,11752369255,106.40,106,Grocery,16-10-15 13:23,0,0,1
464773761,11311168555,11.00,11,Grocery,16-10-15 10:04,0,0,1
464773917,11311168555,42.00,42,Grocery,16-10-15 16:48,0,0,1
464786488,11269681705,73.10,73,Grocery,16-10-15 17:59,0,0,1
464791740,10172621005,36.60,36,Grocery,16-10-15 16:53,0,0,1
464791805,10172621005,123.60,123,Grocery,16-10-15 09:15,0,0,1
464800736,11307987505,1.39,1,Petrol,16-10-15 18:26,0,1,0
464801763,10138169755,18.71,18,Petrol,15-10-15 17:34,0,1,0
464803973,11272089355,42.84,42,Petrol,16-10-15 22:12,0,1,0
464819014,11768488705,11.47,11,Petrol,17-10-15 02:32,0,1,0
464819027,11768488705,27.92,27,Petrol,17-10-15 02:33,0,1,0
464819547,10174033255,37.20,37,Petrol,17-10-15 00:47,0,1,0
464820249,11765688055,13.95,13,Petrol,16-10-15 23:45,0,1,0
464821926,11295956155,45.88,45,Petrol,16-10-15 02:42,0,1,0
464824695,11752046455,10.00,10,Petrol,16-10-15 09:17,0,1,0
464833964,11759626555,23.26,23,Petrol,16-10-15 11:37,0,1,0
464844039,11270291755,9.30,9,Petrol,16-10-15 07:11,0,1,0
464844052,11270291755,13.90,13,Petrol,16-10-15 07:12,0,1,0
464850292,11293405855,20.00,20,Petrol,17-10-15 06:56,0,1,0
464859717,10130556655,23.25,23,Petrol,16-10-15 19:52,0,1,0
464863747,11288036755,30.23,30,Petrol,16-10-15 19:49,0,1,0
464869909,10002768655,62.50,62,Petrol,17-10-15 07:25,0,1,0
464879867,11298952555,46.50,46,Petrol,17-10-15 07:43,0,1,0
464882675,11752680355,10.58,10,Petrol,16-10-15 11:42,0,1,0
464890644,11767951855,31.16,31,Petrol,15-10-15 21:09,0,1,0
464916462,11283867355,15.00,15,Petrol,16-10-15 17:02,0,1,0
464922377,11259839155,30.00,30,Petrol,17-10-15 09:15,0,1,0
464928188,10095610855,16.10,16,FastFood,01-10-15 19:02,1,0,0
464930021,11270795455,2.00,2,Petrol,14-10-15 18:27,0,1,0
464934077,11771744905,50.00,50,Petrol,17-10-15 00:51,0,1,0
464953343,11254145605,20.46,20,Petrol,16-10-15 12:34,0,1,0
464970815,11303258755,9.30,9,Petrol,17-10-15 08:11,0,1,0
464971257,11273462905,100.00,100,Petrol,14-10-15 21:38,0,1,0
464977666,11293370005,23.25,23,Petrol,16-10-15 15:31,0,1,0
464981683,10035991105,16.00,16,FastFood,08-10-15 12:08,1,0,0
464994137,10142014405,5.50,5,FastFood,09-10-15 13:53,1,0,0
465014313,11272393255,32.55,32,Petrol,17-10-15 13:12,0,1,0
465014625,10148081455,42.08,42,Petrol,17-10-15 10:18,0,1,0
465016081,10035991105,15.00,15,FastFood,17-10-15 14:00,1,0,0
465020436,10003214005,8.15,8,FastFood,17-10-15 14:05,1,0,0
465021476,10117579255,7.50,7,FastFood,17-10-15 14:06,1,0,0
465021684,11272089355,25.60,25,FastFood,17-10-15 14:09,1,0,0
465023569,11265103855,13.95,13,Petrol,17-10-15 11:02,0,1,0
465031174,11764239505,18.00,18,Petrol,17-10-15 09:21,0,1,0
465031850,11764192405,6.00,6,Petrol,17-10-15 13:43,0,1,0
465043368,10141498255,32.56,32,Petrol,16-10-15 21:56,0,1,0
465059020,11291805505,18.60,18,Petrol,17-10-15 14:04,0,1,0
465064623,10146864505,23.25,23,Petrol,15-10-15 15:56,0,1,0
465069511,11769859255,13.95,13,Petrol,17-10-15 08:55,0,1,0
465073138,11271751405,18.60,18,Petrol,17-10-15 14:13,0,1,0
465075023,11761623205,23.25,23,Petrol,17-10-15 08:45,0,1,0
465102804,11706919555,18.60,18,Petrol,17-10-15 13:15,0,1,0
465109382,11753580055,9.30,9,Petrol,17-10-15 07:17,0,1,0
465125099,11254801855,1.39,1,Petrol,17-10-15 08:45,0,1,0
465130741,10120775455,6.50,6,FastFood,17-10-15 16:11,1,0,0
465138346,11293124605,18.60,18,Petrol,16-10-15 14:33,0,1,0
465142506,11285444005,10.00,10,Petrol,17-10-15 04:24,0,1,0
465172692,11282767105,20.00,20,Petrol,15-10-15 12:21,0,1,0
