MemberID,Gender,Race,OwnCar,OwnCreditCard,HomeCity,BirthYear,RegisterDate,Active2015,Active2016,Sat_Program,Sat_FastFood,Sat_Petrol,Sat_Grocery,NetPromoter,Gender_F,Race1,Race2,Car,CCard,CityA,CityB,CityC,CityD,CityE,CityF,Act_15,Act_16
11310014605,F,OTHER,Y,N,CityG,NULL,04-12-14 02:52,Y,N,5,7,7,5,5,1,0,0,1,0,0,0,0,0,0,0,1,0
11310542755,F,RACE1,N,N,CityA,1973,02-08-14 10:58,Y,N,8,5,8,8,5,1,1,0,0,0,1,0,0,0,0,0,1,0
11310600805,M,RACE2,Y,Y,CityA,1988,27-06-14 06:29,Y,Y,4,8,6,5,4,0,0,1,1,1,1,0,0,0,0,0,1,1
11310826255,M,RACE1,N,N,CityA,1970,20-09-14 18:33,Y,Y,6,6,8,7,4,0,1,0,0,0,1,0,0,0,0,0,1,1
11310921505,F,RACE1,N,N,CityA,1980,26-03-14 14:15,Y,N,8,6,8,8,8,1,1,0,0,0,1,0,0,0,0,0,1,0
11311017205,M,OTHER,Y,N,CityA,1993,04-05-14 20:57,Y,Y,8,7,8,6,6,0,0,0,1,0,1,0,0,0,0,0,1,1
11311134655,F,RACE2,N,N,CityA,1986,05-07-14 09:48,Y,Y,8,6,7,6,7,1,0,1,0,0,1,0,0,0,0,0,1,1
11311134805,M,RACE2,N,N,CityB,1989,05-07-14 09:48,Y,N,7,7,7,7,4,0,0,1,0,0,0,1,0,0,0,0,1,0
11311168555,M,RACE1,N,N,CityB,1983,30-06-14 05:25,Y,Y,10,9,8,10,9,0,1,0,0,0,0,1,0,0,0,0,1,1
11311273555,F,RACE2,N,N,CityA,1959,24-05-14 06:56,Y,N,5,7,9,7,6,1,0,1,0,0,1,0,0,0,0,0,1,0
11311362055,F,RACE2,N,N,CityA,1974,24-07-14 00:11,Y,Y,7,6,8,5,6,1,0,1,0,0,1,0,0,0,0,0,1,1
11311372855,F,RACE1,N,N,CityA,1971,14-08-14 21:35,Y,Y,9,10,8,9,9,1,1,0,0,0,1,0,0,0,0,0,1,1
11311486105,F,OTHER,N,N,CityG,NULL,16-12-14 10:12,Y,Y,9,10,9,10,9,1,0,0,0,0,0,0,0,0,0,0,1,1
11311512355,F,OTHER,N,N,CityG,NULL,30-11-14 11:34,Y,N,6,5,7,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0
11312717305,M,RACE1,N,N,CityF,1984,07-06-14 23:03,Y,Y,10,10,7,10,10,0,1,0,0,0,0,0,0,0,0,1,1,1
11312963455,F,RACE1,N,N,CityE,1948,20-09-14 18:34,Y,Y,8,5,7,9,7,1,1,0,0,0,0,0,0,0,1,0,1,1
11313012505,F,OTHER,N,N,CityA,NULL,19-06-14 14:38,Y,Y,6,5,8,6,5,1,0,0,0,0,1,0,0,0,0,0,1,1
11313296605,M,RACE1,Y,Y,CityB,1962,09-08-14 19:04,Y,Y,9,6,7,10,10,0,1,0,1,1,0,1,0,0,0,0,1,1
11313355405,M,RACE1,N,N,CityA,1973,10-08-14 20:44,Y,N,3,6,6,5,2,0,1,0,0,0,1,0,0,0,0,0,1,0
11538622255,F,RACE1,Y,Y,CityA,1973,15-09-14 08:51,Y,Y,6,7,8,6,6,1,1,0,1,1,1,0,0,0,0,0,1,1
11539051855,M,RACE1,N,N,CityG,1968,01-12-14 10:40,Y,N,6,7,6,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11539150555,M,RACE1,N,N,CityG,1995,28-06-14 08:02,Y,N,7,6,7,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11539843255,M,RACE1,Y,Y,CityB,1974,01-12-14 17:34,Y,Y,8,6,8,5,2,0,1,0,1,1,0,1,0,0,0,0,1,1
11540596855,F,RACE1,Y,Y,CityG,1977,15-09-14 08:47,Y,Y,9,10,7,9,9,1,1,0,1,1,0,0,0,0,0,0,1,1
11541242605,M,OTHER,Y,Y,CityB,1983,01-12-14 10:28,Y,Y,8,7,9,8,2,0,0,0,1,1,0,1,0,0,0,0,1,1
11541402655,M,RACE1,N,N,CityG,1999,01-12-14 11:57,Y,Y,9,9,8,6,7,0,1,0,0,0,0,0,0,0,0,0,1,1
11543189605,M,RACE1,Y,N,CityC,1992,21-10-14 20:03,Y,Y,4,9,4,3,4,0,1,0,1,0,0,0,1,0,0,0,1,1
11543298805,F,RACE2,N,Y,CityC,1980,31-07-14 14:35,Y,Y,10,10,8,6,10,1,0,1,0,1,0,0,1,0,0,0,1,1
11543311555,F,OTHER,N,N,CityC,1996,31-07-14 14:18,Y,N,5,6,9,7,6,1,0,0,0,0,0,0,1,0,0,0,1,0
11543364655,F,RACE1,N,Y,CityC,1975,14-07-14 13:54,Y,Y,10,10,9,1,10,1,1,0,0,1,0,0,1,0,0,0,1,1
11543877805,F,RACE2,N,N,CityC,1989,28-06-14 08:10,Y,Y,5,10,8,5,9,1,0,1,0,0,0,0,1,0,0,0,1,1
11544013855,M,RACE2,Y,Y,CityG,1987,14-07-14 14:00,Y,Y,8,9,8,5,7,0,0,1,1,1,0,0,0,0,0,0,1,1
11544078655,F,RACE1,Y,Y,CityA,1987,28-06-14 08:16,Y,N,5,7,7,5,2,1,1,0,1,1,1,0,0,0,0,0,1,0
11544081955,M,RACE2,N,Y,CityA,1971,31-07-14 14:07,Y,Y,8,10,7,4,9,0,0,1,0,1,1,0,0,0,0,0,1,1
11544167605,M,RACE1,N,Y,CityA,1998,31-07-14 14:13,Y,Y,8,8,8,7,5,0,1,0,0,1,1,0,0,0,0,0,1,1
11544196705,M,RACE1,N,Y,CityE,1985,31-07-14 14:15,Y,Y,5,8,6,5,3,0,1,0,0,1,0,0,0,0,1,0,1,1
11544756805,F,RACE2,N,Y,CityC,1987,02-08-14 21:20,Y,Y,6,8,8,7,6,1,0,1,0,1,0,0,1,0,0,0,1,1
11545082605,M,RACE1,Y,Y,CityA,1979,28-06-14 07:44,Y,N,7,7,6,4,0,0,1,0,1,1,1,0,0,0,0,0,1,0
11546053255,F,RACE1,N,Y,CityA,1981,31-07-14 13:59,Y,Y,5,7,7,9,6,1,1,0,0,1,1,0,0,0,0,0,1,1
11546452705,F,RACE1,N,N,CityE,1990,11-10-14 10:48,Y,N,8,7,7,7,5,1,1,0,0,0,0,0,0,0,1,0,1,0
11546456005,F,RACE1,N,Y,CityE,1986,03-08-14 18:58,Y,N,7,8,7,7,6,1,1,0,0,1,0,0,0,0,1,0,1,0
11546565505,F,RACE1,N,N,CityG,1990,11-10-14 11:14,Y,Y,8,9,8,6,7,1,1,0,0,0,0,0,0,0,0,0,1,1
11546582905,F,RACE1,Y,N,CityA,1994,02-08-14 21:14,Y,Y,6,8,8,6,7,1,1,0,1,0,1,0,0,0,0,0,1,1
11546611105,M,RACE1,N,N,CityA,1993,31-07-14 14:00,Y,N,8,7,6,8,4,0,1,0,0,0,1,0,0,0,0,0,1,0
11546628805,F,OTHER,Y,Y,CityA,1986,31-07-14 14:20,Y,Y,7,9,8,6,7,1,0,0,1,1,1,0,0,0,0,0,1,1
11546649055,F,OTHER,N,Y,CityC,1995,02-08-14 20:58,Y,Y,6,9,7,6,8,1,0,0,0,1,0,0,1,0,0,0,1,1
11546672905,F,RACE1,Y,Y,CityB,1977,02-08-14 20:57,Y,N,8,8,5,7,6,1,1,0,1,1,0,1,0,0,0,0,1,0
11546981005,F,RACE1,Y,Y,CityC,1987,02-08-14 21:03,Y,Y,8,7,8,6,5,1,1,0,1,1,0,0,1,0,0,0,1,1
11548274455,M,RACE1,N,N,CityB,1975,29-06-14 07:01,Y,N,6,7,8,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0
11548368955,M,RACE1,N,N,CityA,1995,06-07-14 09:57,Y,Y,7,5,7,9,5,0,1,0,0,0,1,0,0,0,0,0,1,1
11550022855,M,RACE2,Y,N,CityG,1969,03-12-14 21:56,Y,N,5,4,7,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0
11550036205,M,RACE2,Y,N,CityG,1960,29-11-14 13:47,Y,N,7,6,7,9,4,0,0,1,1,0,0,0,0,0,0,0,1,0
11550352855,M,RACE2,Y,N,CityF,1974,02-12-14 07:08,Y,N,6,7,7,6,3,0,0,1,1,0,0,0,0,0,0,1,1,0
11550722905,M,RACE2,Y,N,CityG,1948,29-11-14 14:00,Y,Y,7,6,8,6,2,0,0,1,1,0,0,0,0,0,0,0,1,1
11551104205,M,RACE1,Y,N,CityA,1989,04-12-14 00:14,Y,N,8,7,9,7,3,0,1,0,1,0,1,0,0,0,0,0,1,0
11551105255,M,RACE1,Y,Y,CityA,1964,03-12-14 22:55,Y,Y,6,5,9,6,3,0,1,0,1,1,1,0,0,0,0,0,1,1
11551514905,F,RACE1,Y,Y,CityF,1981,18-11-14 21:04,Y,Y,7,7,8,8,6,1,1,0,1,1,0,0,0,0,0,1,1,1
11551818505,M,RACE2,Y,Y,CityG,1973,04-12-14 02:48,Y,Y,7,7,9,8,5,0,0,1,1,1,0,0,0,0,0,0,1,1
11551883905,M,RACE2,Y,N,CityG,1977,03-12-14 23:35,Y,N,8,8,7,7,2,0,0,1,1,0,0,0,0,0,0,0,1,0
11552554255,F,RACE1,Y,N,CityG,1980,27-11-14 18:42,Y,Y,9,9,9,7,4,1,1,0,1,0,0,0,0,0,0,0,1,1
11552564605,M,OTHER,Y,N,CityG,1988,27-11-14 19:09,Y,Y,8,7,9,8,5,0,0,0,1,0,0,0,0,0,0,0,1,1
11698721755,F,RACE1,N,N,CityB,1974,03-11-13 12:51,Y,Y,9,8,9,7,6,1,1,0,0,0,0,1,0,0,0,0,1,1
11699280055,F,RACE1,N,N,CityG,1996,14-11-13 17:55,Y,N,8,8,7,7,5,1,1,0,0,0,0,0,0,0,0,0,1,0
11699788705,F,RACE1,Y,N,CityB,1989,03-11-13 12:49,Y,Y,8,9,8,5,8,1,1,0,1,0,0,1,0,0,0,0,1,1
11701256155,F,RACE1,N,N,CityC,1989,14-11-13 17:51,Y,N,7,6,6,6,6,1,1,0,0,0,0,0,1,0,0,0,1,0
11701293205,M,RACE1,N,N,CityB,1979,20-11-13 10:28,Y,Y,5,5,7,6,2,0,1,0,0,0,0,1,0,0,0,0,1,1
11701353505,F,RACE1,N,N,CityB,1993,20-11-13 10:26,Y,Y,6,8,9,7,4,1,1,0,0,0,0,1,0,0,0,0,1,1
11701401655,F,RACE1,N,N,CityD,1981,27-11-13 14:31,Y,N,6,6,7,7,5,1,1,0,0,0,0,0,0,1,0,0,1,0
11703622855,F,RACE1,Y,Y,CityA,1986,26-07-14 10:38,Y,Y,7,7,8,7,4,1,1,0,1,1,1,0,0,0,0,0,1,1
11703840655,F,RACE1,Y,Y,CityC,1987,18-12-13 13:18,Y,Y,6,10,7,4,8,1,1,0,1,1,0,0,1,0,0,0,1,1
11704310455,F,RACE1,N,Y,CityC,1991,04-12-13 21:14,Y,N,6,7,7,7,6,1,1,0,0,1,0,0,1,0,0,0,1,0
11705790505,M,RACE2,N,N,CityA,1990,02-12-13 19:58,Y,Y,6,6,7,7,4,0,0,1,0,0,1,0,0,0,0,0,1,1
11705869255,M,RACE1,Y,Y,CityA,1984,05-12-13 23:52,Y,Y,10,9,9,9,6,0,1,0,1,1,1,0,0,0,0,0,1,1
11706234805,M,RACE1,Y,Y,CityG,1974,22-02-14 18:29,Y,N,2,7,6,5,0,0,1,0,1,1,0,0,0,0,0,0,1,0
11706495055,F,RACE1,Y,Y,CityF,1988,02-12-13 16:36,Y,Y,9,7,9,7,8,1,1,0,1,1,0,0,0,0,0,1,1,1
11706599605,M,RACE2,N,N,CityG,1991,25-12-13 20:51,Y,Y,6,5,8,7,5,0,0,1,0,0,0,0,0,0,0,0,1,1
11706919555,M,OTHER,N,N,CityD,1993,09-11-13 14:25,Y,N,9,7,10,7,9,0,0,0,0,0,0,0,0,1,0,0,1,0
11707091005,M,RACE2,Y,N,CityA,1986,29-11-13 15:29,Y,Y,10,8,10,10,10,0,0,1,1,0,1,0,0,0,0,0,1,1
11708038105,M,RACE1,Y,Y,CityC,1951,29-12-13 20:50,Y,Y,5,6,7,8,5,0,1,0,1,1,0,0,1,0,0,0,1,1
11708093755,M,RACE1,Y,Y,CityB,1988,25-04-14 22:54,Y,Y,10,10,10,9,10,0,1,0,1,1,0,1,0,0,0,0,1,1
11708232205,M,RACE1,Y,Y,CityA,1939,12-12-13 23:46,Y,Y,4,10,7,1,10,0,1,0,1,1,1,0,0,0,0,0,1,1
11708791555,F,RACE1,N,N,CityB,1985,27-06-14 18:30,Y,Y,7,7,9,6,5,1,1,0,0,0,0,1,0,0,0,0,1,1
11708986555,M,RACE1,Y,Y,CityB,1991,17-04-14 14:07,Y,N,8,10,7,6,8,0,1,0,1,1,0,1,0,0,0,0,1,0
11709092605,M,RACE1,Y,Y,CityB,1971,10-10-14 18:50,Y,N,7,7,8,7,2,0,1,0,1,1,0,1,0,0,0,0,1,0
11709621505,M,RACE1,N,N,CityB,1991,08-03-14 13:25,Y,Y,5,9,7,5,7,0,1,0,0,0,0,1,0,0,0,0,1,1
11710581955,F,RACE1,Y,Y,CityB,1988,04-06-14 09:49,Y,Y,6,7,7,5,5,1,1,0,1,1,0,1,0,0,0,0,1,1
11710742155,M,RACE1,Y,N,CityG,1993,08-03-14 14:13,Y,Y,5,8,7,6,3,0,1,0,1,0,0,0,0,0,0,0,1,1
11710759705,F,RACE1,N,N,CityB,1979,08-03-14 14:19,Y,Y,6,7,7,7,6,1,1,0,0,0,0,1,0,0,0,0,1,1
11711025955,M,RACE1,N,N,CityD,1976,18-03-14 08:11,Y,N,5,7,7,6,1,0,1,0,0,0,0,0,0,1,0,0,1,0
11711028655,M,RACE2,Y,N,CityA,1987,18-03-14 08:11,Y,Y,7,7,8,6,3,0,0,1,1,0,1,0,0,0,0,0,1,1
11711346055,M,RACE1,N,N,CityC,1993,17-04-14 13:19,Y,N,7,8,8,7,5,0,1,0,0,0,0,0,1,0,0,0,1,0
11711764405,M,RACE1,N,N,CityA,1979,08-05-14 20:48,Y,Y,7,8,8,8,5,0,1,0,0,0,1,0,0,0,0,0,1,1
11712063355,M,RACE1,N,N,CityC,1989,26-06-14 20:27,Y,Y,6,10,9,9,9,0,1,0,0,0,0,0,1,0,0,0,1,1
11712181555,F,RACE2,N,N,CityA,1996,24-07-14 12:45,Y,Y,6,9,8,7,8,1,0,1,0,0,1,0,0,0,0,0,1,1
11712219505,M,RACE1,N,N,CityD,1967,31-07-14 16:33,Y,Y,9,7,9,8,7,0,1,0,0,0,0,0,0,1,0,0,1,1
11712438205,M,RACE2,N,N,CityE,1986,14-08-14 17:08,Y,Y,6,6,7,8,5,0,0,1,0,0,0,0,0,0,1,0,1,1
11712670855,M,RACE1,N,N,CityF,1988,02-10-14 18:21,Y,Y,6,9,6,6,8,0,1,0,0,0,0,0,0,0,0,1,1,1
11712767455,F,RACE1,Y,Y,CityB,1981,16-10-14 16:00,Y,N,7,7,8,6,6,1,1,0,1,1,0,1,0,0,0,0,1,0
11712788155,M,RACE1,N,N,CityB,1968,16-10-14 16:04,Y,N,4,6,8,7,5,0,1,0,0,0,0,1,0,0,0,0,1,0
11713117555,F,RACE2,Y,Y,CityA,1990,03-10-14 23:20,Y,Y,6,8,7,6,5,1,0,1,1,1,1,0,0,0,0,0,1,1
11719163755,F,RACE1,Y,Y,CityD,1970,23-10-14 11:19,Y,Y,10,10,7,2,10,1,1,0,1,1,0,0,0,1,0,0,1,1
11719217605,F,RACE1,N,N,CityG,1990,28-10-14 15:03,Y,N,8,5,7,8,7,1,1,0,0,0,0,0,0,0,0,0,1,0
11719945855,F,RACE1,Y,Y,CityC,1989,06-11-14 17:16,Y,Y,9,6,9,7,7,1,1,0,1,1,0,0,1,0,0,0,1,1
11720939605,M,RACE2,Y,N,CityG,1957,09-12-14 14:15,Y,N,7,6,8,5,2,0,0,1,1,0,0,0,0,0,0,0,1,0
11721011455,F,RACE1,N,N,CityG,1989,11-12-14 10:37,Y,Y,7,7,9,7,6,1,1,0,0,0,0,0,0,0,0,0,1,1
11721823555,M,RACE1,N,N,CityD,1971,30-12-14 12:25,Y,Y,6,7,7,7,3,0,1,0,0,0,0,0,0,1,0,0,1,1
11725628305,M,RACE1,Y,Y,CityC,1975,05-09-14 16:56,Y,Y,8,8,9,7,1,0,1,0,1,1,0,0,1,0,0,0,1,1
11728373755,F,RACE1,Y,Y,CityA,1982,16-12-13 19:33,Y,Y,9,10,10,1,10,1,1,0,1,1,1,0,0,0,0,0,1,1
11729851705,F,RACE1,Y,Y,CityF,1991,20-09-14 18:46,Y,Y,6,8,7,5,6,1,1,0,1,1,0,0,0,0,0,1,1,1
11729869855,F,RACE1,Y,Y,CityG,1984,02-10-14 11:49,Y,Y,6,7,8,6,7,1,1,0,1,1,0,0,0,0,0,0,1,1
11729905555,M,RACE2,Y,Y,CityA,1977,16-10-14 16:34,Y,N,6,7,8,7,2,0,0,1,1,1,1,0,0,0,0,0,1,0
11732097355,F,RACE2,N,Y,CityG,1993,22-01-14 09:39,Y,Y,7,9,7,7,8,1,0,1,0,1,0,0,0,0,0,0,1,1
11732131255,F,OTHER,N,N,CityG,1984,21-03-14 21:51,Y,Y,8,9,9,8,8,1,0,0,0,0,0,0,0,0,0,0,1,1
11732156905,F,RACE1,N,N,CityG,1990,14-04-14 09:28,Y,Y,7,10,9,7,10,1,1,0,0,0,0,0,0,0,0,0,1,1
11732243455,F,RACE2,N,Y,CityG,1987,12-07-14 20:41,Y,Y,9,9,8,6,8,1,0,1,0,1,0,0,0,0,0,0,1,1
11732253355,F,RACE2,N,Y,CityA,1987,11-06-14 12:03,Y,Y,8,10,8,2,10,1,0,1,0,1,1,0,0,0,0,0,1,1
11732294155,F,RACE1,N,N,CityG,1993,30-01-14 22:02,Y,N,6,7,7,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0
11732321005,F,RACE1,N,N,CityG,1991,30-01-14 22:02,Y,Y,8,9,8,6,8,1,1,0,0,0,0,0,0,0,0,0,1,1
11732353405,F,RACE1,Y,Y,CityG,1958,23-05-14 12:11,Y,N,7,8,7,9,6,1,1,0,1,1,0,0,0,0,0,0,1,0
11732438905,M,RACE2,Y,Y,CityA,1983,06-03-14 17:05,Y,Y,7,8,6,7,5,0,0,1,1,1,1,0,0,0,0,0,1,1
11732457055,F,RACE1,Y,Y,CityB,1984,04-03-14 11:44,Y,Y,7,9,7,6,8,1,1,0,1,1,0,1,0,0,0,0,1,1
11732509855,F,RACE2,N,Y,CityA,1988,02-04-14 16:23,Y,Y,8,9,9,7,8,1,0,1,0,1,1,0,0,0,0,0,1,1
11732554105,F,RACE1,N,N,CityB,1986,06-03-14 17:06,Y,Y,8,8,8,6,6,1,1,0,0,0,0,1,0,0,0,0,1,1
11732569555,F,OTHER,N,Y,CityB,1991,10-06-14 11:10,Y,Y,6,9,8,3,9,1,0,0,0,1,0,1,0,0,0,0,1,1
11732582905,M,RACE1,N,N,CityC,1995,13-03-14 14:31,Y,Y,6,9,7,5,7,0,1,0,0,0,0,0,1,0,0,0,1,1
11732776255,F,RACE2,Y,Y,CityA,1983,14-03-14 08:14,Y,Y,9,9,8,6,7,1,0,1,1,1,1,0,0,0,0,0,1,1
11732818405,F,OTHER,N,N,CityA,1985,14-03-14 08:14,Y,Y,8,9,8,8,8,1,0,0,0,0,1,0,0,0,0,0,1,1
11732873755,F,RACE1,N,Y,CityA,1973,13-03-14 14:03,Y,N,5,8,7,7,6,1,1,0,0,1,1,0,0,0,0,0,1,0
11732903305,M,RACE2,N,N,CityG,1986,13-03-14 13:36,Y,Y,8,9,7,7,8,0,0,1,0,0,0,0,0,0,0,0,1,1
11732903605,F,RACE1,N,N,CityG,1974,13-03-14 13:36,Y,Y,5,6,8,7,6,1,1,0,0,0,0,0,0,0,0,0,1,1
11732954905,F,RACE2,N,N,CityC,1987,16-04-14 16:10,Y,N,7,8,7,6,6,1,0,1,0,0,0,0,1,0,0,0,1,0
11733049255,F,RACE2,N,N,CityC,1988,06-03-14 17:05,Y,Y,8,9,8,7,9,1,0,1,0,0,0,0,1,0,0,0,1,1
11733114055,M,RACE1,N,N,CityA,1994,08-02-14 19:17,Y,Y,8,7,7,6,2,0,1,0,0,0,1,0,0,0,0,0,1,1
11733231505,F,RACE2,N,N,CityA,1992,11-01-14 10:11,Y,Y,8,9,8,7,8,1,0,1,0,0,1,0,0,0,0,0,1,1
11733239905,F,OTHER,N,N,CityA,1993,26-01-14 09:38,Y,N,9,7,7,6,5,1,0,0,0,0,1,0,0,0,0,0,1,0
11733267505,M,RACE1,N,N,CityA,1971,26-01-14 09:38,Y,Y,7,10,8,3,10,0,1,0,0,0,1,0,0,0,0,0,1,1
11733446605,F,RACE2,N,N,CityA,1991,27-11-13 14:25,Y,Y,7,9,8,7,9,1,0,1,0,0,1,0,0,0,0,0,1,1
11733928405,F,RACE1,N,N,CityA,1964,30-01-14 22:11,Y,Y,8,10,9,9,10,1,1,0,0,0,1,0,0,0,0,0,1,1
11737470655,M,RACE1,N,N,CityD,1973,22-12-13 08:42,Y,Y,7,5,8,8,5,0,1,0,0,0,0,0,0,1,0,0,1,1
11737912255,F,RACE1,N,N,CityC,1981,11-06-14 12:34,Y,Y,8,10,9,7,9,1,1,0,0,0,0,0,1,0,0,0,1,1
11738862805,M,RACE1,N,N,CityB,1987,22-01-14 09:43,Y,N,7,8,7,7,6,0,1,0,0,0,0,1,0,0,0,0,1,0
11739727855,F,RACE1,Y,Y,CityA,1979,11-06-14 10:48,Y,Y,7,7,8,6,6,1,1,0,1,1,1,0,0,0,0,0,1,1
11739741055,F,RACE1,N,N,CityA,1976,16-01-14 12:42,Y,N,7,5,8,6,6,1,1,0,0,0,1,0,0,0,0,0,1,0
11740668505,M,RACE1,N,N,CityA,1982,02-04-14 16:27,Y,N,9,7,8,7,3,0,1,0,0,0,1,0,0,0,0,0,1,0
11743307005,M,RACE2,Y,Y,CityA,1989,06-01-14 18:58,Y,Y,8,8,7,7,3,0,0,1,1,1,1,0,0,0,0,0,1,1
11743789105,F,RACE1,Y,Y,CityC,1987,13-02-14 16:08,Y,Y,7,6,8,6,4,1,1,0,1,1,0,0,1,0,0,0,1,1
11752037605,F,RACE2,N,N,CityC,1986,05-01-14 09:09,Y,N,10,6,10,9,9,1,0,1,0,0,0,0,1,0,0,0,1,0
11752046455,M,RACE2,N,Y,CityC,1975,05-01-14 09:43,Y,Y,10,10,10,10,10,0,0,1,0,1,0,0,1,0,0,0,1,1
11752173805,F,RACE2,N,N,CityC,1986,01-01-14 13:20,Y,N,5,4,8,8,7,1,0,1,0,0,0,0,1,0,0,0,1,0
11752307905,M,RACE1,N,Y,CityC,1990,06-01-14 19:00,Y,Y,5,7,8,7,5,0,1,0,0,1,0,0,1,0,0,0,1,1
11752321855,M,RACE1,N,Y,CityA,1983,25-01-14 17:36,Y,Y,10,7,10,9,9,0,1,0,0,1,1,0,0,0,0,0,1,1
11752369255,M,RACE1,N,N,CityA,1990,11-01-14 07:23,Y,Y,8,8,8,10,8,0,1,0,0,0,1,0,0,0,0,0,1,1
11752394005,M,RACE2,Y,Y,CityA,1984,04-01-14 08:04,Y,Y,10,8,10,9,10,0,0,1,1,1,1,0,0,0,0,0,1,1
11752443655,M,RACE1,N,N,CityA,1984,05-01-14 09:15,Y,Y,9,5,9,8,5,0,1,0,0,0,1,0,0,0,0,0,1,1
11752455055,F,RACE1,N,N,CityG,1989,25-01-14 17:36,Y,Y,7,8,8,7,7,1,1,0,0,0,0,0,0,0,0,0,1,1
11752502905,M,RACE2,N,Y,CityA,1986,20-01-14 13:22,Y,Y,8,6,8,8,5,0,0,1,0,1,1,0,0,0,0,0,1,1
11752512655,M,OTHER,N,Y,CityE,1977,20-01-14 13:21,Y,Y,6,6,7,6,4,0,0,0,0,1,0,0,0,0,1,0,1,1
11752634005,M,RACE1,N,Y,CityA,1988,02-01-14 11:36,Y,Y,9,7,8,6,4,0,1,0,0,1,1,0,0,0,0,0,1,1
11752680355,M,RACE1,N,N,CityA,1991,05-02-14 13:46,Y,Y,8,9,9,7,6,0,1,0,0,0,1,0,0,0,0,0,1,1
11752709905,M,RACE1,N,N,CityA,1953,11-03-14 10:57,Y,Y,6,7,8,6,3,0,1,0,0,0,1,0,0,0,0,0,1,1
11752760605,F,RACE2,N,Y,CityA,1963,25-01-14 17:35,Y,N,8,7,8,7,6,1,0,1,0,1,1,0,0,0,0,0,1,0
11752785655,F,RACE2,N,Y,CityA,1953,20-01-14 13:18,Y,N,5,6,7,6,5,1,0,1,0,1,1,0,0,0,0,0,1,0
11752796155,M,RACE2,N,Y,CityA,1973,25-01-14 17:36,Y,Y,5,6,8,6,3,0,0,1,0,1,1,0,0,0,0,0,1,1
11752818205,F,RACE2,N,N,CityA,1983,27-02-14 16:10,Y,Y,8,8,8,7,6,1,0,1,0,0,1,0,0,0,0,0,1,1
11752940755,M,RACE1,N,Y,CityC,1972,04-01-14 07:56,Y,N,4,6,7,7,2,0,1,0,0,1,0,0,1,0,0,0,1,0
11753026705,M,RACE2,N,Y,CityA,1977,04-01-14 09:24,Y,Y,8,6,9,7,6,0,0,1,0,1,1,0,0,0,0,0,1,1
11753134555,F,RACE1,N,N,CityG,1962,03-01-14 20:54,Y,N,8,6,9,6,5,1,1,0,0,0,0,0,0,0,0,0,1,0
11753134855,M,RACE1,Y,Y,CityG,1963,25-01-14 17:39,Y,Y,7,6,9,7,3,0,1,0,1,1,0,0,0,0,0,0,1,1
11753389105,F,RACE2,N,Y,CityG,1953,25-01-14 17:42,Y,Y,6,6,7,6,6,1,0,1,0,1,0,0,0,0,0,0,1,1
11753421805,F,RACE1,N,N,CityE,1975,25-01-14 17:40,Y,Y,8,6,9,8,8,1,1,0,0,0,0,0,0,0,1,0,1,1
11753448055,F,RACE1,N,Y,CityE,1963,02-01-14 11:37,Y,Y,7,6,9,7,7,1,1,0,0,1,0,0,0,0,1,0,1,1
11753498905,F,RACE2,N,N,CityE,1973,07-02-14 20:30,Y,N,4,4,8,8,7,1,0,1,0,0,0,0,0,0,1,0,1,0
11753549005,M,RACE2,N,Y,CityE,1983,25-01-14 17:40,Y,Y,10,6,10,6,10,0,0,1,0,1,0,0,0,0,1,0,1,1
11753580055,F,RACE1,N,Y,CityE,1969,20-01-14 13:19,Y,Y,8,7,8,7,6,1,1,0,0,1,0,0,0,0,1,0,1,1
11753752255,M,RACE2,N,Y,CityE,NULL,01-02-14 16:35,Y,N,6,6,7,5,3,0,0,1,0,1,0,0,0,0,1,0,1,0
11753807605,M,RACE2,N,Y,CityD,1973,25-01-14 17:37,Y,Y,8,10,9,2,9,0,0,1,0,1,0,0,0,1,0,0,1,1
11753840605,F,OTHER,Y,N,CityD,1962,02-01-14 18:13,Y,Y,9,6,10,8,8,1,0,0,1,0,0,0,0,1,0,0,1,1
11753944255,M,RACE1,N,Y,CityB,1966,20-01-14 13:19,Y,Y,10,6,10,9,9,0,1,0,0,1,0,1,0,0,0,0,1,1
11754058555,M,RACE1,Y,Y,CityB,1988,25-01-14 17:36,Y,Y,6,9,8,6,6,0,1,0,1,1,0,1,0,0,0,0,1,1
11754111805,M,RACE1,Y,Y,CityB,1956,16-02-14 09:18,Y,N,7,5,9,8,2,0,1,0,1,1,0,1,0,0,0,0,1,0
11754150055,F,RACE1,N,N,CityB,1990,02-01-14 11:29,Y,Y,8,9,8,5,9,1,1,0,0,0,0,1,0,0,0,0,1,1
11754274255,F,RACE1,Y,Y,CityB,1960,25-01-14 17:35,Y,Y,8,6,9,8,7,1,1,0,1,1,0,1,0,0,0,0,1,1
11754332005,M,OTHER,N,N,CityB,1969,03-01-14 17:56,Y,Y,10,8,10,9,10,0,0,0,0,0,0,1,0,0,0,0,1,1
